"OA","RM2018_01","RM2018_02","RM2018_03","RM2018_04","RM2018_05","RM2018_06","RM2018_08","RM2018_09","RM2018_10","RM2018_11","RM2018_12","RM2018_13","RM2018_14","RM2018_15","RM2018_17","RM2018_18","RM2018_21","RM2018_22","RM2018_23","RM2018_24","RM2018_25","RM2018_26","RM2018_27","RM2018_28","RM2018_29","RM2018_30","RM2018_31","RM2018_40","RM2018_41","RM2018_42","RM2018_43","Cluster"
"RM95BE",0.705536653159659,0.786760220332223,0.807776925611343,0.688354941050774,0.621378125858548,0,0.84858526853224,0.834552385325149,0,0,0.60320421734111,0.340473299088229,0.601220380215989,0.312622988238735,0.950485076632614,0.94080493007853,0.723329892166131,0.592771363407106,0.516683576274553,0.661190291618229,0.761108833971201,0.66996646987905,0,0.68895775407369,0.869190749333675,0.77758778951602,0,0.516683576274553,0.48970050005442,0.918350485391539,0.77758778951602,1
"RM95BH",0.644591854454712,0.743418561235867,0.847597602850878,0.815050571384346,0.556063221738677,0.19180900056169,0.821305126586902,0.810757183488547,0.512066857530414,0,0.261218305197931,0.202367442170482,0.768858022763184,0,0.836763766653412,0.878869917577301,0.706020124072895,0.836763766653412,0.521546267733647,0.631105102477179,0.58217576684358,0.461839115535288,0,0.913275770228925,0.728227981370855,0.61747802912568,0,0.445947702531524,0.403582855459222,0.589742698199363,0.575514757181002,1
"RM95BJ",0.645113716487517,0.790080915900295,0.817063968090946,0.704508299908429,0.577523797866014,0,0.830547755411338,0.760239050171938,0.532245046961519,0.415313728852991,0.467155747750095,0.307139513120192,0.691060195495441,0.366391301045217,0.905829348580961,0.906311373735165,0.775526156086364,0.761547276482754,0.581544752131281,0.551561392130698,0.588275552974933,0.425289234655908,0.531378264663877,0.892326397029538,0.746450400102844,0.670010128894271,0,0.410655465781354,0.518054646385287,0.709320462176047,0.709357015195404,2
"RM95BL",0,0.829162281832782,0.79306044538084,0.778170949545781,0.66859810612773,0,0.90034231092126,0.795986407443518,0,0,0,0.433250438584997,0.643605638825422,0,0.846965593982377,0.917845368440289,0.72699145784841,0.672761002972591,0.596422873558408,0.687608111862468,0.603325873827619,0.617676491762526,0.60378023170772,0.832555030146161,0.80347094091253,0.72699145784841,0,0.466608570146064,0,0.744964223019168,0.716213784220562,2
"RM95BP",0.678642858812402,0.735426014706967,0.863856371414204,0.724717760306666,0.50271887118538,0.205067354562712,0.799611494088734,0.877149216693243,0,0.417160562293923,0.349052237142026,0,0.686036554605228,0.198657991375134,0.889072726289051,0.883175160943473,0.675954995164268,0.77758778951602,0.570634739660088,0.45086885541534,0.709238025067339,0.590969393860023,0.570816125090038,0.916077528556563,0.723329892166131,0.570634739660088,0,0.441133515072606,0.397811068089324,0.627734446771721,0.758295158465518,2
"RM95BU",0.695540808990019,0.450418544378517,0.886510576816573,0.662125013402853,0.568892388284794,0.416603771854342,0.905244192761721,0.714252715637248,0,0,0.580218978136427,0.282140574378682,0.604653333856727,0.259061811019724,0.696350596921783,0.964877504210767,0.554939715133051,0.554939715133051,0.262691631881214,0.6318295888206,0.909190419866057,0.475827914619701,0,0.665513029740276,0.927006643603173,0.643326199686076,0,0.513119023241128,0.331393666473331,0.780654658705987,0.696350596921783,1
"RM95BX",0.481460470364762,0.76889659472197,0.764265152299208,0.578393817462478,0.778062481050127,0.626157185484938,0.889072726289051,0.699167073394264,0,0.637930872788947,0,0,0.685851685653113,0,0.898279876740151,0.962128088920799,0.47216555821359,0.644038211851857,0.547989023548127,0.856685714670663,0.741100278396117,0,0.446435765973937,0.79268754492734,0.905492662257389,0.47216555821359,0,0.47216555821359,0,0.812284456204576,0,6
"RM95DB",0.663106419399722,0.799971205868179,0.85845593212433,0.691372253265335,0.522768241953017,0,0.832337528592142,0.630496775859032,0.549494287144921,0.680992213952978,0.605848282697974,0.419267890547814,0.603855749687006,0,0.770468649361776,0.857750994949394,0.672761002972591,0.845573040318683,0.596422873558408,0.55435937686513,0.548667044856829,0.561717556157236,0,0.857750994949394,0.80347094091253,0.672761002972591,0,0,0,0.744964223019168,0.812565043300894,1
"RM95DD",0.684668923887692,0.890743613196827,0.813692988060632,0.709590289867749,0.432880132608084,0,0.877578893271994,0.650998899140266,0,0,0.386047859612453,0.503176790265931,0.712733665977443,0.462017527384864,0.709357015195404,0.79268754492734,0.509622239791398,0.830547755411338,0.509622239791398,0,0.68973636442702,0.706142329215019,0.493385329522813,0.862069184212762,0.79268754492734,0.68184469175746,0,0.585675943847704,0.481014334636569,0.52222117853089,0.502822246145097,2
"RM95DG",0,0,0,0.458657797456453,0.964979553632117,0.49653344639128,0.952570429384573,0,0,0,0,0,0.752476017303768,0,0,1,0.402835819377412,0,0.531674104170656,0.943859298991082,0.712194669338687,0,0,0,0.99196779096478,0.402835819377412,0,0.607826330621298,0,0.890678981496131,0,8
"RM95DH",0.603976861635651,0.643359657381307,0.843399517687655,0.80176925089025,0.554163669476105,0,0.849820281320572,0.764607089009762,0.411793913712707,0,0.635811515974389,0.421209497502647,0.612905813085187,0.478195018662771,0.957886924859061,0.920197000345411,0.756989857456766,0.756989857456766,0.572247239464096,0.584876118127863,0.676114556867356,0.381430941359343,0,0.909993701315272,0.731806331827928,0.572247239464096,0,0.368306291632499,0.464629845630108,0.641836752867552,0.565879428584727,1
"RM95DJ",0.338284370344298,0.756293329801759,0.812457873993154,0.776834356055493,0.595944951927089,0,0.875735977175642,0.617572620771076,0,0.327112439700641,0.607810155581827,0.259523747941739,0.719601582010578,0,0.748097580522071,0.898279876740151,0.738423925006285,0.79268754492734,0.607826330621298,0.676600759079121,0.407498242454883,0.550620390304253,0,0.869190749333675,0.814908804676277,0.607826330621298,0,0.607826330621298,0.50818991916208,0.756679324925131,0.706020124072895,1
"RM95DL",0.546342448736546,0.806494915688406,0.762954424920719,0.739803812161928,0.727138876691854,0.264868180432531,0.856521704624368,0.788232250810373,0,0,0,0,0.773220648506697,0,0.945707051341253,0.905829348580961,0.502822246145097,0.763608734257113,0.674991082425794,0.754720143682779,0.58554013525595,0.52074039200752,0.484821403180368,0.905829348580961,0.709357015195404,0.674991082425794,0,0.502822246145097,0.851522250785038,0.691678288425021,0,6
"RM95DP",0.652018796464729,0.750995497609765,0.814839868265221,0.696286118266498,0.613794378355611,0.197496952606168,0.891416956231948,0.701673303003406,0.488025091413554,0,0.394944680381427,0.34837895179092,0.699011782984122,0,0.836763766653412,0.882516501907665,0.666531484191525,0.73376730114755,0.691696116149904,0.573628712722546,0.513199286484508,0.690283433209696,0,0.890904857203955,0.78325312840805,0.603181102479055,0,0.507327476627778,0.544827394635434,0.751907579483882,0.836763766653412,1
"RM95DR",0.666897618005286,0.751271102010661,0.845869600106736,0.788355835479955,0.477778311645076,0,0.838651987092974,0.80215990936363,0.457299909863842,0.540542981423532,0,0.50602182932156,0.658064497615785,0.373772929675609,0.809103143579341,0.894388811693048,0.721525480134176,0.721525480134176,0.334496341299308,0.548804189183685,0.729876418376857,0.691078264966925,0.432830195107347,0.852281208563115,0.813103331008325,0.632958337013139,0,0.334496341299308,0,0.713565855257875,0.547989023548127,2
"RM95DS",0.462571332764943,0.705938863408163,0.657151266119028,0.740785877388925,0.557740951230857,0,0.842818406067825,0.439823421068866,0,0,0,0.564206028342639,0.784243526945605,0.776894294387817,0.661991325345404,0.957886924859061,0.869190749333675,0.565879428584727,0,0.711718302678132,0.572428918922942,0.586044626564053,0,0.903596039974303,0.772811936598714,0.565879428584727,0,0.565879428584727,0,0.791917480835444,0.661991325345404,7
"RM95DT",0.644591854454712,0.738566783220789,0.840238247411504,0.637989706937006,0.56366477068111,0,0.774967785153108,0.863765437830538,0.302237067907109,0.132427290852631,0.523111974293878,0.167040343616981,0.744816210722675,0.268075254146788,0.923479112156337,0.899859055655341,0.625426984750983,0.813671614914452,0.562160832800366,0.609585282361845,0.735405659334849,0,0.348251630661875,0.899859055655341,0.756063006548609,0.625426984750983,0,0.391728649972548,0.339519674350546,0.709740816434654,0.607826330621298,2
"RM95DU",0.516227919456136,0.835376638869989,0.820422749729259,0.781683610232976,0.584847667821042,0,0.895564575998912,0.703902696180863,0,0,0.327714147618497,0.271651864182362,0.737701604644264,0,0.844650351088775,0.89179780099721,0.582226957692664,0.799425988345243,0.658534472677508,0.560082549580592,0.704410160984672,0.524228942032883,0.331956553617146,0.818308399311248,0.789225946433407,0.767007471860191,0,0.377952720003511,0.570936961251188,0.83853871225276,0.637495627555992,2
"RM95DX",0.598889384060389,0.792148537403471,0.737402969707373,0.861531979915874,0.549495783302702,0,0.858405053917675,0.740123585931315,0,0,0.697803207693119,0,0.659433213434534,0.415656531864135,0.814908804676277,0.883175160943473,0.646913606850803,0.819685588248069,0,0.739293001836344,0.65440098703058,0,0,0.819685588248069,0.723329892166131,0.819685588248069,0,0.516683576274553,0.651812406516257,0.741212135695329,0.607826330621298,1
"RM95EA",0.51952510469872,0.702835056069738,0.782132076731854,0.782974621920679,0.554952857255565,0.283748693173857,0.899048556666696,0.632947497435556,0.23671090009875,0,0,0.633673501110169,0.564140427448621,0,0.646913606850803,0.906311373735165,0.746450400102844,0.712069810413143,0.539651858332099,0.419718188486356,0.720311308703864,0.558882432927106,0.698296484274305,0.860802754579592,0.775526156086364,0.712069810413143,0,0.410655465781354,0.680787608920442,0.764904231448224,0.646913606850803,2
"RM95EB",0.652018796464729,0.773750887641192,0.878947695070661,0.655108964057955,0.38723487326148,0,0.796026656592904,0.852566680680959,0.407031899729659,0.662057551911637,0,0.690835423120603,0.47197532890618,0.319881967954653,0.851206032569855,0.913275770228925,0.782487836902409,0.748097580522071,0,0.588215746432523,0.714191603274332,0.596023311534363,0,0.858988349902428,0.782487836902409,0.706020124072895,0,0.445947702531524,0,0.667920138750775,0,6
"RM95ED",0.725458781952467,0.839812707246402,0.86338653468725,0.659174786678213,0.356575629958305,0,0.79268754492734,0.784657375541307,0,0,0.835569727836044,0.474015907650243,0.496071517443956,0,0.889072726289051,0.869190749333675,0.696350596921783,0.772811936598714,0,0.578367776538333,0.704410160984672,0.721165154477037,0,0.869190749333675,0.772811936598714,0.696350596921783,0,0,0,0.791917480835444,0.79268754492734,1
"RM95EH",0.499208694343604,0.781607267439372,0.800953760187453,0.845885309406438,0.506357962216435,0,0.864950128663179,0.695091463860788,0.315515013580895,0,0.1364236158257,0.307139513120192,0.80947783120385,0.2820158663101,0.89057638324359,0.908875063545728,0.757490826459295,0.742394399930135,0.535619965366368,0.415677340142626,0.716209717000071,0.633588661239045,0,0.895389925627635,0.725985764041891,0.688153989398783,0,0.406701869048436,0.513067061102512,0.656647203596606,0,6
"RM95EJ",0.355205763018808,0.505676975211346,0.86078877246565,0.736883073415542,0.747575860031935,0.41064576755333,0.85408690237576,0.925677748557166,0.342571901114386,0,0,0,0.331305681915164,0,0.869190749333675,0.963357567348461,0.672761002972591,0.672761002972591,0.769076539140413,0.743035374319481,0.603325873827619,0,0,0.899859055655341,0.672761002972591,0.72699145784841,0,0,0.848708936172647,0.611167707398215,0,6
"RM95EL",0.610959359926769,0.731824883412243,0.857376462940845,0.717435757932371,0.560570283902753,0,0.926234158935688,0.778628063479797,0,0,0.571731181498734,0,0,0,0.894388811693048,0.883175160943473,0.646913606850803,0.85408690237576,0.516683576274553,0.661190291618229,0.65440098703058,0,0,0.819685588248069,0.85408690237576,0.646913606850803,0,0,0,0.875201735522838,0,6
"RM95EP",0.701912072435412,0.700383959009973,0.822373134935582,0.776242846987101,0.603654365017934,0,0.87236227215652,0.654385715298248,0.535653629864373,0.341845887755227,0.599819355867508,0.336647126783998,0.561902412900573,0.39592423949229,0.832555030146161,0.887176153562039,0.718556048066003,0.787911309657049,0.607826330621298,0.578367776538333,0.572428918922942,0.530189296525373,0.402291360747063,0.878397566562496,0.718556048066003,0.738423925006285,0,0.436445624254457,0.392204428548663,0.713565855257875,0.72699145784841,2
"RM95ER",0.664040029403312,0.694524269264016,0.837392288988955,0.709123505263571,0.570315236890615,0.221958658767383,0.855057054726973,0.66504238728096,0.43555828794268,0.302396892348569,0.682930557393196,0.23417673785282,0.619359981354753,0,0.923479112156337,0.920763716568261,0.743736716628059,0.743736716628059,0.632958337013139,0.548804189183685,0.675022286998005,0.477652674326285,0,0.894388811693048,0.743736716628059,0.667298966598519,0,0.334496341299308,0.67738441640482,0.713565855257875,0.696350596921783,1
"RM95ES",0.589339577542903,0.782370658498702,0.867792102372569,0.729141352376275,0.540733600247898,0,0.789318672054927,0.856019147068779,0.349231858607332,0.350152513577054,0.436273863951666,0,0.717066472986287,0.405544932994998,0.869190749333675,0.87450663838464,0.743736716628059,0.798002142724394,0.632958337013139,0,0.597811963770832,0.612031428675537,0.432830195107347,0.852281208563115,0.696350596921783,0.798002142724394,0,0.461217132890446,0,0.782486755883063,0.772811936598714,2
"RM95ET",0.684668923887692,0.624292243698875,0.814839868265221,0.655108964057955,0.6771003907278,0,0.796026656592904,0.830094021691143,0,0.489311637055612,0,0.514772952779558,0.728038721903311,0.472665137599292,0.932686696727609,0.907058752577286,0.716213784220562,0.716213784220562,0.716213784220562,0.598601179516934,0.461259571463847,0.6855814851248,0,0.846965593982377,0.661991325345404,0.821770418445534,0,0.455982033927142,0.738848424698521,0.467254873421173,0,6
"RM95HH",0.655833228176169,0.798235571559476,0.760573424962026,0.608895746192723,0.566357577647243,0.492182229985798,0.89179780099721,0.484719998680224,0,0,0.644281578299896,0,0.779380828339452,0,0.843994040296643,0.881369353644558,0.619970815825954,0.750595682458853,0.750595682458853,0,0.627146360055195,0.721165154477037,0,0.903596039974303,0.750595682458853,0.619970815825954,0,0.619970815825954,0.618068703032115,0.713565855257875,0.738423925006285,1
"RM95HJ",0.607875701502697,0.739205814996765,0.841445063925188,0.699538898512818,0.601038091927425,0,0.92551931876915,0.622850597885892,0,0.312234088839869,0.302165408243266,0,0.610988630222862,0,0.763608734257113,0.918701224065018,0.738423925006285,0.565879428584727,0.642145488287733,0,0.746970445904617,0.665028438698634,0.564750107478068,0.827085632764784,0.869190749333675,0.565879428584727,0,0.696350596921783,0.713874504785611,0.847532937465975,0.894388811693048,2
"RM95HL",0.441251751891917,0.866684668377033,0.75825900240622,0.676222024741858,0.646391253943934,0.35047370085196,0.710585256829889,0.881830001991192,0.506903806471963,0.566742145639896,0,0.369766101599717,0.727685399313474,0,0.954486413706198,0.929286268367683,0.607826330621298,0.607826330621298,0.684185927714699,0.699285172357028,0.692104697856807,0.629486312721515,0.618388687645272,0.843994040296643,0.607826330621298,0.843994040296643,0,0,0.602883396273983,0.835055072454135,0.632958337013139,2
"RM95HP",0.637419012472296,0.831550731200461,0.824660520972846,0.726067492199328,0.471266520109336,0,0.869190749333675,0.680144241302447,0,0.394482517250632,0.480649388810003,0.497589996806374,0.720287946358091,0.456887726984431,0.834787994601473,0.805703670543383,0.632958337013139,0.840103429023699,0.57884063190851,0.513918990171256,0.37901226604217,0.734635058408982,0,0.763608734257113,0.869190749333675,0.709357015195404,0,0.632958337013139,0.634325907304608,0.756679324925131,0.531674104170656,1
"RM95HR",0.5534372572198,0.791687348469242,0.802450127415706,0.673849998916193,0.662699432479858,0,0.897877079385131,0.641769656047805,0,0,0.618832644142953,0.470315608089656,0.555632644716463,0.524884821230306,0.814908804676277,0.935121817811222,0.696350596921783,0.678386638660174,0.678386638660174,0.624705361242929,0.704410160984672,0.602974702314053,0,0.858606759993029,0.818308399311248,0.636350964515796,0,0.45257461812248,0.638575390720874,0.713565855257875,0.738423925006285,1
"RM95HS",0.668967712515864,0.784291056080817,0.854662008462905,0.731152951258899,0.493917272454993,0.197496952606168,0.875812545682112,0.701673303003406,0.488025091413554,0.489311637055612,0.267283688903527,0.208368496881464,0.688310185012529,0.407526629225261,0.876591775587912,0.908373832369467,0.77758778951602,0.761174877554042,0.570634739660088,0.322299089532914,0.683778500466394,0.535095672707005,0,0.873968257124187,0.806668709527702,0.570634739660088,0,0.441133515072606,0,0.741212135695329,0.654301062231417,1
"RM95HT",0.401287479398291,0.64161700549168,0.736473943408634,0.428531973087525,0.713304328635518,0,0.926498654683924,0.381553329226187,0,0,0,0,0.805441459194342,0,1,0.986013742925463,0.840103429023699,0.502822246145097,0.709357015195404,0.646927044044115,0.640284198854642,0,0,0.91661594655142,0.763608734257113,0.502822246145097,0,0,0,0.782486755883063,0,6
"RM95HU",0.4244958977136,0.761435589967621,0.78055717063827,0.856000055647048,0.551815471228314,0,0.915348545612806,0.711427734437034,0,0.410476808617208,0.20273939432812,0,0.587267752382565,0,0.716213784220562,0.939084585946618,0.799083283247036,0.668378739176557,0.626352007586095,0.507217443239773,0.676114556867356,0.513949893421362,0,0.909993701315272,0.702741398284224,0.668378739176557,0,0.368306291632499,0,0.586394400539333,0.79268754492734,1
"RM95HX",0.656968437486969,0.818198054396153,0.789259548266161,0.779627918001388,0.578484327134758,0,0.85790310758195,0.811894367027428,0.124491015765126,0.526984341935057,0,0.366770065942938,0.612764202721663,0.255370161837656,0.895813041836844,0.885610112819829,0.738423925006285,0.783911575167514,0.653227733822017,0.300804043432277,0.596728246342035,0.51173937690493,0.541969661803267,0.831325825293795,0.769932004422798,0.769932004422798,0,0.547989023548127,0.371279912632708,0.756679324925131,0.345010888869248,2
"RM95JA",0.657120263489276,0.764053542278746,0.792814871582306,0.766842083043309,0.65886443681953,0,0.882516501907665,0.740825771224671,0.514170584629209,0.515526055764951,0,0,0.453744065927356,0.244862379193239,0.894388811693048,0.917291136988702,0.655814111734163,0.766626792339129,0.655814111734163,0.57207493926364,0.727555034265714,0.501058298193007,0,0.917291136988702,0.719230656321272,0.613800032251029,0,0.483817393107869,0.610350693919654,0.707232340014388,0.632958337013139,1
"RM95JB",0.59729637123712,0.736639927599481,0.82516437446081,0.722482099879587,0.580419921880547,0.294162278631002,0.858988349902428,0.748824270455374,0.417177747319835,0.374320466545416,0,0.310354924613931,0.741766247457587,0.369636117045416,0.852771958518652,0.905053284809417,0.72478598185533,0.72478598185533,0.628528330561844,0.64239927213395,0.558694946354458,0.650926031522796,0.385977262216783,0.897651887954357,0.682719240717576,0.72478598185533,0,0.423080503233205,0.749631316372417,0.742704222998763,0.704046038213379,2
"RM95JD",0.61251845505557,0.821004996525179,0.817063968090946,0.796307903837165,0.584847667821042,0,0.851624884502922,0.75672728469993,0.315515013580895,0,0.38176155368801,0.569763395950147,0.73160714770248,0,0.809103143579341,0.863720817823266,0.536954190011976,0.781587390024869,0.590972051335672,0.471395696992177,0.729876418376857,0.721165154477037,0,0.894388811693048,0.743736716628059,0.667298966598519,0,0.536954190011976,0.421977541390497,0.550228832320843,0,6
"RM95JH",0.47179127459623,0.794936591425577,0.845869600106736,0.850981596998815,0.566357577647243,0,0.816805020369675,0.757691098532801,0.59531208750505,0.247338564253494,0,0,0.813931588044018,0,0.903596039974303,0.898279876740151,0.767498049906843,0.738423925006285,0.607826330621298,0.543407577549272,0.537827701973378,0.629486312721515,0.521259830885074,0.911299685444684,0.767498049906843,0.531674104170656,0,0,0.50818991916208,0.622853082018339,0.489935362802953,2
"RM95JJ",0.59027505581589,0.798235571559476,0.837651866697888,0.630350427858899,0.620264112522141,0,0.807206984625528,0.86454112284411,0,0.758480092494513,0,0,0,0.661075846362806,0.738423925006285,0.914700039627276,0.754834257249519,0.678386638660174,0.547989023548127,0.560082549580592,0.686238287811993,0.702561047878982,0,0.914700039627276,0.754834257249519,0.547989023548127,0,0.547989023548127,0,0.695157789985258,0.738423925006285,1
"RM95JL",0.560826050169381,0.756962963378932,0.80951953234899,0.827559752148551,0.57622168269794,0,0.853813234560495,0.736836918587138,0.540878741854265,0,0,0.34241751230604,0.763368216013197,0.401640065730216,0.716213784220562,0.931028833804283,0.749630948750258,0.700158958352556,0.569673903881635,0.539458962795572,0.743036966503249,0.589974318555057,0,0.88040410889448,0.734535450817763,0.718128007654556,0,0.399053781444885,0.503418760643532,0.735881649605616,0,6
"RM95JP",0.572108005002329,0.650640930759579,0.820304844300401,0.781267506415063,0.603517220242914,0.201974877388305,0.896540599069894,0.607909597871534,0.168492952299261,0.494800968295294,0.579439798037388,0.450438179378231,0.477270173175394,0.478896388553705,0.805703670543383,0.939309119349408,0.772811936598714,0.696350596921783,0.565879428584727,0.656316945827075,0.678952432403175,0.321974375502592,0.564750107478068,0.903596039974303,0.756399515809716,0.565879428584727,0,0,0.392204428548663,0.775099310320586,0.632958337013139,2
"RM95JR",0.697264334912756,0.709576901653436,0.847913386431118,0.685259481359561,0.588769333666983,0,0.821219540025946,0.728620125339074,0.433515142548973,0.479460126961769,0,0.47651715479532,0.77981360973555,0,0.827085632764784,0.905829348580961,0.709357015195404,0.823685932722005,0.674991082425794,0.591615019623995,0.58554013525595,0,0,0.936499339591827,0.738423925006285,0.374675767496326,0,0,0.634325907304608,0.648606404719023,0,6
"RM95JS",0.574049679865885,0.704603155577681,0.809169800331474,0.841799349562154,0.471266520109336,0,0.928649781270954,0.62727521907132,0,0,0.537191380042089,0,0.53542464802599,0.481014334636569,0.738423925006285,0.896855641012511,0.811569425402774,0.575514757181002,0.575514757181002,0,0.58217576684358,0.774756149568859,0.577045567507951,0.836763766653412,0.782487836902409,0.748097580522071,0,0.445947702531524,0.726029771583903,0.880224357190471,0.738423925006285,2
"RM95JT",0.565140556809956,0.805774441086741,0.848237996455633,0.740338952762269,0.463150869167154,0,0.781181051466042,0.774706424833678,0.274402915902025,0.464366255342793,0.111751045200753,0.260690848511531,0.838600735013445,0.133742333497607,0.901251764623995,0.876053392097357,0.758295158465518,0.830547755411338,0.38129407199792,0.520869052334714,0.62178339319197,0.394881543218444,0.335891420308087,0.8826752781355,0.745282601341134,0.699809539006538,0,0.38129407199792,0,0.629865131598842,0.509622239791398,2
"RM95JU",0.407955350405166,0,0.661565164504529,0.680695115401644,0.92273656399681,0.638009641552569,0.913799250973473,0.66400598044057,0.393445305533186,0,0,0,0.514741015407085,0,0,0.992597935239696,0.388179487137829,0.388179487137829,0.388179487137829,0.940113911396365,0.731701714679511,0,0,0.592771363407106,0.968472371796271,0.388179487137829,0,0,0,0.983418543544834,0,8
"RM95JW",0.547907744278164,0.823015582057585,0.858626905398338,0.641646648800096,0.473052647883837,0.205067354562712,0.844748295216824,0.721799296415921,0,0,0.403708294878655,0.216355624053088,0.805029449875541,0.329420314001819,0.851206032569855,0.873968257124187,0.743198641195516,0.79268754492734,0.31533987890865,0.45086885541534,0.683778500466394,0.535095672707005,0.570816125090038,0.873968257124187,0.516683576274553,0.819685588248069,0,0.516683576274553,0.556503653798473,0.662906678318393,0.754834257249519,2
"RM95LJ",0.649016393358931,0.761869709978187,0.835693144340304,0.746557305875383,0.630920281371745,0.161263026571701,0.837426984398509,0.769909290753179,0.234333847047984,0.134884667646003,0.427334842406742,0.29636184893912,0.755246642693791,0.272119802238282,0.822938696428622,0.89179780099721,0.611216473659359,0.767007471860191,0.582226957692664,0.673067617405546,0.666156352795981,0.602974702314053,0.331956553617146,0.925186972108765,0.658534472677508,0.658534472677508,0,0.45257461812248,0.570936961251188,0.652082905143099,0.539651858332099,2
"RM95LL",0.531857651359868,0.777643257064717,0.831654029016688,0.763093498580279,0.531049857230558,0,0.693472691116376,0.784657375541307,0.558199292380777,0.247338564253494,0.621812715950208,0.311986437966263,0.808914015684957,0.286466318469506,0.903596039974303,0.90071488991941,0.700586909986848,0.809103143579341,0.494130946793376,0.560082549580592,0.728789582197172,0.304796706271104,0.380828696462643,0.927720133684811,0.653227733822017,0.653227733822017,0,0.418840623915933,0.74417812809061,0.561536470261644,0.784986482115879,2
"RM95LP",0.592395409591607,0.752203882460457,0.805476704424618,0.816029790028992,0.487992515008508,0,0.86727499528148,0.800824818434904,0.37480523083267,0.432631424871358,0.418680265184509,0.60219557285477,0.417303296274561,0.435241970278305,0.822938696428622,0.880630781362133,0.76063826431819,0.814908804676277,0.553763032708756,0.488444855611673,0.560172287841881,0.573496461110868,0,0.880630781362133,0.830010966191236,0.47789815926988,0,0.47789815926988,0.442209952514129,0.622853082018339,0,6
"RM95LR",0.62822204258269,0.78883969580394,0.82322785808944,0.754038882052526,0.420334487518524,0,0.771469349013568,0.833354762030766,0.581874866082297,0,0,0.558774119367304,0.722995542173244,0.644156143520758,0.851206032569855,0.894388811693048,0.738423925006285,0.805703670543383,0.502822246145097,0.513918990171256,0.682803431398765,0.52074039200752,0,0.855206752852594,0.785826780138055,0.709357015195404,0,0.502822246145097,0,0.691678288425021,0.783911575167514,1
"RM95LS",0.365668072583907,0.770219325613287,0.770950281493114,0.869067915020454,0.544190329654747,0,0.864020576981908,0.719634591632343,0,0.573519512522911,0.475286967893972,0.446011493386496,0.672867090448445,0,0.814908804676277,0.934920086643249,0.814908804676277,0.704046038213379,0.661991325345404,0.411725970929914,0.614861314539468,0.417190933984116,0,0.898279876740151,0.738423925006285,0.661991325345404,0,0,0,0.622853082018339,0,6
"RM95LT",0.582003724315044,0.664634302979024,0.75797742858534,0.69744241434463,0.625186088308596,0,0.926360349291702,0.451605151730974,0.458069086957778,0.249964147822165,0,0.477778296595163,0.679667140101843,0,0.869190749333675,0.94080493007853,0.799807503961246,0.68895775407369,0.516683576274553,0.605853187324395,0.696931753349523,0,0.668576081457245,0.869190749333675,0.799807503961246,0.646913606850803,0,0.516683576274553,0.48970050005442,0.741212135695329,0.607826330621298,2
"RM95LU",0.637419012472296,0.723762175265973,0.794564181087502,0.731152951258899,0.549495783302702,0,0.856171945418371,0.784025225913876,0.263225965608132,0,0.539640873954781,0.332901690639838,0.537866085965561,0.456887726984431,0.827085632764784,0.895564575998912,0.696350596921783,0.814908804676277,0.51194602349404,0.578367776538333,0.704410160984672,0,0.564750107478068,0.859511779773088,0.787911309657049,0.671184144937023,0,0.31089556557587,0.392204428548663,0.775099310320586,0.654301062231417,2
"RM95LX",0.627100328108477,0.787693501521762,0.814839868265221,0.814947742114181,0.399385188935744,0.208249777617131,0.881369353644558,0.817846184562532,0,0.560832202686061,0,0.633673501110169,0.449065319474975,0,0.831325825293795,0.874824052531195,0.809103143579341,0.754834257249519,0.547989023548127,0,0.477630403912774,0.666988609749737,0,0.86338415722399,0.754834257249519,0.73262092147939,0,0.547989023548127,0.759489182099186,0.659960197478574,0.62420068671738,1
"RM95NA",0.459000577144703,0.774855833108504,0.895892200815477,0.704508299908429,0.455920279931652,0,0.877087385791626,0.863964615248987,0,0,0.154148282865325,0,0.582361273803446,0.310856969385252,0.585675943847704,0.907058752577286,0.79268754492734,0.716213784220562,0.531674104170656,0,0.699038602935243,0.606546593606002,0.590029750231346,0.858405053917675,0.691040497974757,0.776273233812681,0,0.455982033927142,0.5752355223002,0.467254873421173,0.455982033927142,2
"RM95NH",0.651075922417929,0.812182334595033,0.820137037665734,0.767344870845423,0.506357962216435,0,0.820689180251919,0.86454112284411,0,0,0,0.442749707116165,0.717944563071679,0.406533307754663,0.881369353644558,0.869190749333675,0.642145488287733,0.827085632764784,0.436445624254457,0.656316945827075,0.649577682247827,0.586044626564053,0,0.918701224065018,0.565879428584727,0.738423925006285,0,0.436445624254457,0.713874504785611,0.447235482415578,0.489935362802953,1
"RM95NT",0.414868293210222,0.955431301169008,0.749888892980666,0.845326076614871,0.512900183569047,0,0.668378739176557,0.612892703325955,0,0,0,0.50602182932156,0.944734477861982,0.721907696325101,0.716213784220562,0.827085632764784,0,0.827085632764784,0,0.711718302678132,0.704410160984672,0.586044626564053,0,0.957886924859061,0.696350596921783,0,0,0,0.713874504785611,0,0,6
